1,Sushant's sister announces ₹25L scholarship at UC Berkeley on his birth anniversary,"Shweta Singh Kirti has set up a scholarship fund in the name of her brother, late actor Sushant Singh Rajput to mark his birth anniversary today. The Sushant Singh Rajput Memorial Fund is of $35,000 (over ₹25 lakh) and has been set up in University of California, Berkeley for students interested in pursuing Astrophysics. ""Hope you...stay happy...wherever you...are!"" wrote Shweta."
3,China to open world's largest radio telescope to int'l scientists in April,"China will officially open the world's largest single-dish radio telescope to international scientists, starting April 1. The 500-metre Aperture Spherical radio Telescope (FAST) has a diameter of half a kilometre and had started operations in January last year. It has a receiving area equivalent to about 30 football fields."
1,"We took risks, we believed in our story: Hansal Mehta on 'Scam 1992'","While speaking about the performance of his web series 'Scam 1992: The Harshad Mehta Story', Hansal Mehta said, ""We knew we were making something special...with a lot of courage and conviction."" He further mentioned that the audience's response was ""overwhelming"", and added, ""We took risks, we believed in our story...and gave a lot of ourselves to make this show."""
6,Uyghur women not 'emancipated' by forced abortions: US on China's tweet,"US State Secretary Mike Pompeo has reacted to Chinese embassy's tweet which claimed Uyghur women had their minds ""emancipated"" by their policies and that they were no longer ""baby-making machines"". ""Uyghur women are not 'emancipated' by forced abortions and sterilizations,"" Pompeo tweeted. China has been rebuked globally for cracking down on Uyghur Muslims by sending them to detention camps."
0,Honda shuts 23-year-old car unit in UP's Greater Noida,"Honda Cars India has decided to shut its plant in Uttar Pradesh's Greater Noida, which was set up in 1997, reports said. However, the plant will continue to have its research and development set-up, spare parts division and corporate office. The automaker will rely on its facility in Rajasthan to roll out its entire product range in India, reports added."
6,Tyrant's era has come to an end: Iran Prez on Trump's departure,"Commenting on US President Donald Trump's departure from the White House, Iranian President Hassan Rouhani said that ""a tyrant's era came to an end"". Trump's four years ""bore no fruit other than injustice and corruption and causing problems for his own people and the world"", Rouhani added. During his presidency, Trump withdrew US from Iran's nuclear deal and reimposed sanctions."
4,"Fan who proposed to girlfriend in ODI reveals they met because of mail, shares pic","Dipen Mandaliya, the India fan who proposed to his Australian girlfriend Rosilie Wimbush in the stands during the second Australia-India ODI in Sydney, revealed he met her for the first time due to a mail. He said when he moved to his Melbourne apartment in 2018, he had received mails meant for Rosilie and met her to return the mails."
4,Ex-cricketer BS Chandrasekhar admitted to Bengaluru hospital,"Former India spinner BS Chandrasekhar had to be hospitalised in Bengaluru on Friday after he complained of tiredness, according to his wife. ""He was fine and was watching match when he suddenly complained of fatigue and slurring in speech. So we took him to the hospital. He is fine and will be back home in two days,"" his wife said."
4,"It was a pleasure to captain him, he has always been a team man: Ganguly on Parthiv","Issuing a statement after wicketkeeper-batsman Parthiv Patel announced his retirement from all forms of cricket, BCCI President Sourav Ganguly said, ""Parthiv has been a brilliant ambassador for Indian cricket. He has always been a team man."" He added, ""It was a pleasure to captain him when he made his international debut at the age of 17."""
2,"Uttarakhand BJP chief calls 79-yr-old Cong leader 'budhiya', criticised","Uttarakhand BJP chief Bansidhar Bhagat has received criticism from several Congress members after he called 79-year-old Congress leader Indira Hridayesh a ""budhiya"" (old woman). Bhagat, who was responding to Hridayesh's claims that several BJP workers were in touch with the Congress, had said, ""Why would they contact you, old woman? What would one want to do with a sinking ship?"""
5,Direct WhatsApp to withdraw new policy: CAIT in SC petition,"Traders' body CAIT has filed a petition in the Supreme Court asking to direct WhatsApp to withdraw its new privacy policy. ""WhatsApp has been fraudulently collecting personal user data,"" CAIT National President BC Bhartia and Secretary General Praveen Khandelwal said. They added that WhatsApp has ""adopted the approach of 'my way or the highway'"" that cannot be accepted in India."
1,Neetu is asymptomatic: Randhir on her COVID-19 diagnosis,"Giving an update about Neetu Kapoor, who tested positive for coronavirus, brother-in-law Randhir Kapoor said that she is asymptomatic and recovering well. ""Neetu has quarantined herself at home,"" he added. Neetu was shooting for an upcoming film, 'Jug Jugg Jeeyo', in Chandigarh. Her co-stars, Varun Dhawan and Maniesh Paul, also tested positive for the virus."
1,"Even today, I don't think Ranveer knows everything about me: Deepika","Speaking about what attracted her to Ranveer Singh, actress Deepika Padukone said, ""What attracted me to him was the fact...that we have been together for eight years and are still discovering each other."" She added, ""We are very different people. So, even today, I don't think he knows everything about me, and I can't say I know everything about him."""
6,Coin removed from man's nose after being stuck for over 50 years,"A coin has been removed from a Russian man's nose after being stuck for over 50 years. The man was six years old when he put the coin up his right nostril. Doctors said rhinoliths – stones in the nasal cavity – had formed around the coin, constricting the man's ability to breathe."
3,Meteor shower streaks across the night sky in UK on Christmas,"A meteor shower shot across the night sky near UK's Essex on Christmas Day, pictures of which have surfaced on social media. Paul Rowe, who captured the pictures, said that it lasted for about 15 seconds. The annual display, known as the Ursids meteor shower, runs from about December 17 to 26 and was at its peak on December 22."
